,datetime,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore,%k,%d,macd,macd_signal,macd_hist,RSI_14,RSI_14_A_50,RSI_14_B_55,EMA10,EMA30,ATR,ClgtEMA10,EMA10gtEMA30,MACDSIGgtMACD,Return,OBV,OBV_EMA,RSI_14_A_41,RSI_14_B_51,Buy,Sell,RSI_31,RSI_31_A_41,RSI_31_B_51,RSI_14_B_56,RSI_31_B_56,RSI_14_A_46,RSI_31_A_46,prediction
2022-06-24 08:00:00,1656028800000.0,0.48,0.5097,0.4762,0.4981,241562561.8,1656115199999.0,119934896.12403,274333.0,120407724.1,59774316.24439,0.0,39.360081259522595,27.758165801602484,-0.02729420227543533,-0.0279127091155943,0.000618506840158968,46.467393162173686,0,1,0.49021176788434906,0.5299933118527487,0.03350000000000003,1,-1,-1,0.000602288697048925,-450392624.43999976,-734036909.0170399,1,1,0,0,43.97761551397153,1,1,1,1,1,0,0
2022-06-25 08:00:00,1656115200000.0,0.4982,0.5078,0.4783,0.4984,142417111.7,1656201599999.0,70381037.05771,168307.0,68803509.8,34009313.49437,0.0,55.41310541310541,40.77899725901211,-0.024921340075149068,-0.027314435307505255,0.0023930952323561877,46.512103824720036,0,1,0.4917005373599219,0.5279550336687004,0.029500000000000026,1,-1,-1,-0.0170545746388443,-307975512.7399998,-693459299.9080155,1,1,0,0,43.996095836211786,1,1,1,1,1,0,0
2022-06-26 08:00:00,1656201600000.0,0.4985,0.526,0.4885,0.4899,211856675.9,1656287999999.0,107772457.29959,249977.0,105772025.0,53804316.87672,0.0,54.739336492891,49.837507721839664,-0.02345631880626209,-0.026542812007256625,0.003086493200994536,45.35622588027197,0,1,0.4913731669308452,0.5254998702062037,0.03750000000000003,-1,-1,-1,-0.008777301490100031,-519832188.63999975,-676923261.6696098,1,1,0,0,43.57524720442256,1,1,1,1,0,0,0
2022-06-27 08:00:00,1656288000000.0,0.4899,0.5088,0.4756,0.4856,157303921.4,1656374399999.0,77606254.36506,179939.0,79453603.2,39208187.63621,0.0,51.34281200631909,53.83175130410516,-0.022384221586407405,-0.025711093923086785,0.0033268723366793804,44.750359663998,0,1,0.49032350021614607,0.52292568503161,0.03320000000000001,-1,-1,-1,-0.033360790774299875,-677136110.0399997,-676943533.0792711,1,1,0,0,43.35843916156815,1,1,1,1,0,0,-1
2022-06-28 08:00:00,1656374400000.0,0.4855,0.4975,0.4671,0.4694,163559982.8,1656460799999.0,78948406.06234,186022.0,78703385.9,38002713.98739,0.0,38.54660347551342,48.2095839915745,-0.022581476225137787,-0.025085170383496988,0.0025036941583592015,42.449733586013465,0,1,0.48651922744957404,0.5194724150295706,0.030399999999999983,-1,-1,-1,-0.006817213463996552,-840696092.8399997,-692539109.8289047,1,1,0,0,42.53455822498761,1,1,1,1,0,0,0
2022-06-29 08:00:00,1656460800000.0,0.4693,0.4772,0.4588,0.4662,166130162.2,1656547199999.0,77773512.88053,171783.0,79642286.4,37290048.81748,0.0,36.01895734597157,41.96945760926801,-0.02273395235263148,-0.024614926777323888,0.0018809744246924068,41.99051405922997,0,1,0.48282482245874236,0.5160354850276629,0.018400000000000027,-1,-1,-1,-0.013513513513513598,-1006826255.0399997,-722471383.6334797,1,1,0,0,42.37022439348893,1,1,1,1,0,0,0
2022-06-30 08:00:00,1656547200000.0,0.4662,0.4677,0.4352,0.4599,212174584.9,1656633599999.0,95075676.72616,216004.0,106495608.1,47720104.264,0.0,37.28652751423148,37.284029445238815,-0.02309690142855808,-0.024311321707570728,0.001214420279012647,41.049007620153596,0,1,0.4786566729207892,0.5124138408323299,0.03250000000000003,-1,-1,-1,-0.0243531202435312,-1219000839.9399998,-769760138.7558708,1,1,0,0,42.039796523969535,1,1,1,1,0,0,0
2022-07-01 08:00:00,1656633600000.0,0.4599,0.475,0.4427,0.4487,182788187.1,1656719999999.0,83081567.6807,182713.0,90547200.6,41168927.2416,0.0,26.66034155597723,33.32194213872675,-0.024011497981736463,-0.024251356962403877,0.00023985898066741437,39.359411677552416,0,1,0.47321000511700934,0.5083032704560506,0.032299999999999995,-1,-1,-1,0.016046356139959972,-1401789027.0399997,-829953637.3987424,0,1,0,0,41.44602858915349,1,1,1,1,0,0,0
2022-07-02 08:00:00,1656720000000.0,0.4487,0.4617,0.4408,0.4559,109165380.7,1656806399999.0,49191448.48722,103433.0,54511257.6,24560752.90044,0.0,22.797356828193877,28.914741966134187,-0.023880067953807926,-0.02417709916068469,0.00029703120687676193,41.03953158569966,0,1,0.4700627314593713,0.5049224142975958,0.020899999999999974,-1,-1,-1,0.00043869269576646275,-1292623646.3399997,-874017627.3871104,1,1,0,0,41.99029521397808,1,1,1,1,0,0,0
2022-07-03 08:00:00,1656806400000.0,0.4558,0.46,0.4436,0.4561,90832805.9,1656892799999.0,41041921.16475,92146.0,45450204.0,20539076.68531,0.0,23.01762114537447,24.15843984318185,-0.02348900376721086,-0.024039480081989924,0.0005504763147790651,41.08835860101646,0,1,0.46752405301221284,0.5017725811171058,0.016400000000000026,-1,-1,-1,0.02937952203464156,-1201790840.4399996,-905234238.994503,1,1,0,0,42.005768340781756,1,1,1,1,0,0,0
2022-07-04 08:00:00,1656892800000.0,0.456,0.4765,0.4445,0.4695,196991430.2,1656979199999.0,90547253.01091,184438.0,97916231.9,45009548.43524,0.0,37.775330396475745,27.863436123348023,-0.021845987623669405,-0.023600781590325824,0.0017547939666564191,44.410019255242645,0,1,0.4678833161009014,0.4996904791095506,0.03199999999999997,1,-1,-1,-0.026411075612353452,-1004799410.2399995,-914716667.8963944,1,1,0,0,43.057319908338286,1,1,1,1,0,0,0
2022-07-05 08:00:00,1656979200000.0,0.4695,0.4717,0.4447,0.4571,171538047.7,1657065599999.0,78479359.61598,159310.0,82749025.6,37860964.76144,0.0,24.118942731277553,28.30396475770925,-0.02129894092860224,-0.02314041345798111,0.0018414725293788708,42.047394249751235,0,1,0.46592271317346473,0.4969427062637732,0.027000000000000024,-1,-1,-1,0.011376066506235016,-1176337457.9399996,-939633008.8361882,1,1,0,0,42.3235079934176,1,1,1,1,0,0,0
2022-07-06 08:00:00,1657065600000.0,0.4571,0.4656,0.447,0.4623,139221841.0,1657151999999.0,63728969.98517,126851.0,70034300.9,32068575.59936,0.0,29.845814977973568,30.580029368575612,-0.020212805302226577,-0.022554891826830206,0.002342086524603628,43.40709141315564,0,1,0.46526403805101657,0.494707692956433,0.018600000000000005,-1,-1,-1,0.0330953926022064,-1037115616.9399996,-948917092.109726,1,1,0,0,42.74633542228276,1,1,1,1,0,0,0
2022-07-07 08:00:00,1657152000000.0,0.4623,0.4827,0.4609,0.4776,142206515.1,1657238399999.0,66929708.46981,131996.0,72476935.8,34116932.32261,0.0,46.696035242290776,33.55359765051396,-0.01791098616130854,-0.021626110693725872,0.0037151245324173326,47.323255841065794,0,1,0.467506940223559,0.49360397083021157,0.02180000000000004,1,-1,-1,-0.024078726968174258,-894909101.8399996,-943773461.2773439,1,1,0,0,43.99464525990468,1,1,1,1,1,0,1
2022-07-08 08:00:00,1657238400000.0,0.4775,0.493,0.46,0.4661,170807637.3,1657324799999.0,80808813.22228,180769.0,84870910.1,40157789.06687,0.0,34.03083700440531,36.85756240822321,-0.016820831721429064,-0.02066505489926651,0.003844223177837447,44.81313120430672,0,1,0.4672511329101846,0.49182952109923017,0.032999999999999974,-1,-1,-1,0.025531001930916064,-1065716739.1399996,-955387132.7555254,1,1,0,0,43.262035165483496,1,1,1,1,0,0,-1
2022-07-09 08:00:00,1657324800000.0,0.4661,0.4849,0.4653,0.478,100774030.7,1657411199999.0,48163760.13868,116114.0,49465696.6,23644220.99802,0.0,47.13656387665196,42.62114537444934,-0.01482574397825931,-0.01949719271506507,0.00467144873680576,47.893122727675696,0,1,0.46920547238106014,0.49093729393153795,0.019600000000000006,1,-1,-1,-0.03263598326359829,-964942708.4399996,-956297189.4236553,1,1,0,0,44.25462871978051,1,1,1,1,1,0,0
2022-07-10 08:00:00,1657411200000.0,0.4781,0.4798,0.4552,0.4624,115262368.1,1657497599999.0,53751291.74261,109497.0,54031048.7,25190426.15197,0.0,36.95652173913041,39.37464087339588,-0.014338131142690336,-0.018465380400590124,0.004127249257899788,44.395185863430555,0,1,0.46796811376632186,0.4890961781940194,0.02460000000000001,-1,-1,-1,-0.059904844290657455,-1080205076.5399995,-968097962.1768526,1,1,0,0,43.23015098253675,1,1,1,1,0,0,0
2022-07-11 08:00:00,1657497600000.0,0.4625,0.4628,0.4316,0.4347,162045832.1,1657583999999.0,72500824.71716,165486.0,76861826.2,34383623.09652,0.0,4.704097116843689,29.59906091087534,-0.016002387398097118,-0.017972781800091524,0.001970394401994407,38.95469072700268,0,1,0.46191936580880877,0.4855867473427924,0.031200000000000006,-1,-1,-1,-0.04048769266160557,-1242250908.6399994,-994207809.8400604,0,1,0,0,41.4687416593324,1,1,1,1,0,0,0
2022-07-12 08:00:00,1657584000000.0,0.4347,0.4425,0.4156,0.4171,139595801.6,1657670399999.0,60188310.95787,132808.0,67572021.5,29143478.13447,0.0,1.9379844961240333,14.532867784032701,-0.018527917086542944,-0.01808380885738181,-0.00044410822916113313,35.94092570114549,0,1,0.45377039020720716,0.48116824751422516,0.02689999999999998,-1,-1,1,0.05082713977463427,-1381846710.2399993,-1031125855.6684259,0,1,0,0,40.38829726551701,0,1,1,1,0,0,0
2022-07-13 08:00:00,1657670400000.0,0.4171,0.4422,0.4023,0.4383,265120837.4,1657756799999.0,111631781.47776,219814.0,132163289.3,55676230.91374,0.0,39.69128996692396,15.444457193297218,-0.018604295992458608,-0.018187906284397173,-0.0004163897080614355,41.78349208293747,0,1,0.4509575919877149,0.4784025541262107,0.03989999999999999,-1,-1,1,0.007529089664613187,-1116725872.8399992,-1039278249.3075739,1,1,0,0,42.26077284297682,1,1,1,1,0,0,0
2022-07-14 08:00:00,1657756800000.0,0.4383,0.4465,0.417,0.4416,208166850.3,1657843199999.0,89817605.08748,161281.0,105365446.4,45477827.63353,0.0,43.32965821389195,28.31964422564664,-0.018188874383219256,-0.018188099904161592,-7.744790576635907e-07,42.66017416174103,0,1,0.44925621162631213,0.47602819579548744,0.029500000000000026,-1,-1,1,0.0011322463768115298,-908559022.5399992,-1026828783.8700311,1,1,0,0,42.5510316374519,1,1,1,1,0,0,1
2022-07-15 08:00:00,1657843200000.0,0.4417,0.4536,0.4326,0.4421,187707381.7,1657929599999.0,82956659.08532,149271.0,97110731.3,42938343.47677,0.0,43.880926130099226,42.300624770305035,-0.01761623495280984,-0.018073726913891242,0.0004574919610814028,42.800723001535886,0,1,0.44795508223970987,0.4738392799377141,0.02100000000000002,-1,-1,-1,0.03551232752770872,-720851640.8399992,-997688071.2444273,1,1,0,0,42.596212183421365,1,1,1,1,0,0,0
2022-07-16 08:00:00,1657929600000.0,0.4421,0.4591,0.4316,0.4578,147996093.0,1658015999999.0,66098071.70082,132608.0,74143492.2,33126978.78578,0.0,61.19073869900771,49.46710768099962,-0.01571440935972207,-0.01760186340305741,0.001887454043335339,47.17889397705526,0,1,0.44974506728703534,0.472804487683668,0.027500000000000024,1,-1,-1,-0.021843599825251192,-572855547.8399992,-957227790.2980229,1,1,0,0,44.024569199318236,1,1,1,1,1,0,0
2022-07-17 08:00:00,1658016000000.0,0.4578,0.466,0.4421,0.4478,153582187.8,1658102399999.0,69559410.06062,137153.0,76717843.7,34754855.23951,0.0,50.16538037486217,51.74568173465636,-0.014843014272719057,-0.01705009357698974,0.0022070793042706822,44.82540879591054,0,1,0.44939141868939253,0.471191294929883,0.023900000000000032,-1,-1,-1,0.09513175524787854,-726437735.6399992,-935247765.1262356,1,1,0,0,43.31519195657776,1,1,1,1,0,0,0
2022-07-18 08:00:00,1658102400000.0,0.4478,0.4998,0.4457,0.4904,383712607.4,1658188799999.0,184055804.57396,353973.0,189987243.4,91114076.89519,0.0,90.35897435897434,67.23836447761472,-0.01059285556611883,-0.01575864597481556,0.005165790408696729,55.1007659747224,1,0,0.4568475243822302,0.47243056622472923,0.05410000000000004,1,-1,-1,0.05057096247960846,-342725128.2399992,-878816991.4250045,1,0,0,0,47.069566739364134,1,1,1,1,1,1,1
2022-07-19 08:00:00,1658188800000.0,0.4904,0.526,0.4733,0.5152,386358308.6,1658275199999.0,192345105.51031,391077.0,198125136.3,98676939.88965,0.0,91.269199676637,77.26451813682449,-0.00516389526247335,-0.013639695832347119,0.008475800569873768,59.794999009139175,1,0,0.46745706540364285,0.47518988453281125,0.052700000000000025,1,-1,-1,-0.04697204968944102,43633180.36000085,-790964528.7853873,1,0,0,0,49.09767477657521,1,1,0,1,1,1,0
2022-07-20 08:00:00,1658275200000.0,0.5152,0.5487,0.4868,0.491,389779718.7,1658361599999.0,202518393.71977,408063.0,193278403.4,100505192.19055,0.0,60.58743169398908,80.73853524320013,-0.002782072856341189,-0.011468171237145932,0.008686098380804743,53.87574016736265,1,1,0.4717375989666169,0.4762098919823073,0.061899999999999955,1,-1,-1,0.016904276985743483,-346146538.33999914,-748600882.1464214,1,0,0,0,47.271310499818746,1,1,1,1,1,1,0
2022-07-21 08:00:00,1658361600000.0,0.491,0.5023,0.4756,0.4993,261898181.1,1658447999999.0,127916182.75465,247529.0,127097139.2,62107678.67944,0.0,66.25683060109293,72.70448732390632,-0.00022215988451296242,-0.00921896896661934,0.008996809082106377,55.50272423999145,1,0,0.47674894460905015,0.47769957637054555,0.026699999999999946,1,-1,-1,-0.03304626477067896,-84248357.23999915,-685329174.5940056,1,0,0,0,47.957412250879585,1,1,1,1,1,1,0
2022-07-22 08:00:00,1658448000000.0,0.4994,0.5114,0.477,0.4828,200329666.4,1658534399999.0,99432126.04535,196336.0,97861098.2,48600240.63722,0.0,54.98633879781423,60.61020036429873,0.00046976235705631364,-0.007281222701884209,0.007750985058940523,51.60562497030923,1,1,0.47784913649831373,0.47802863595954265,0.034399999999999986,1,-1,-1,0.07083678541839267,-284578023.63999915,-647162377.2930056,1,0,0,0,46.70891491653661,1,1,1,1,1,1,0
2022-07-23 08:00:00,1658534400000.0,0.4827,0.5186,0.473,0.517,199660186.4,1658620799999.0,98131475.97387,207295.0,98958254.8,48632264.06779,0.0,78.34699453551916,66.53005464480876,0.003734718388404834,-0.005078034483826401,0.008812752872231235,58.16279802262666,1,0,0.48496747531680207,0.4805429175105399,0.045599999999999974,1,1,-1,-0.009671179883945835,-84917837.23999915,-593615251.5588183,1,0,1,0,49.52343451185206,1,1,0,1,1,1,0
2022-07-24 08:00:00,1658620800000.0,0.5171,0.5368,0.5095,0.512,233306136.5,1658707199999.0,121580637.36585,271496.0,117077962.2,61042635.91257,0.0,74.93169398907106,69.42167577413481,0.005851311080904031,-0.002892165370880315,0.008743476451784346,56.947932237560025,1,0,0.4898824798046562,0.48257240670340834,0.027300000000000102,1,1,-1,-0.07187500000000002,-318223973.7399992,-567387498.9900228,1,0,0,0,49.13142785985374,1,1,0,1,1,1,0
2022-07-25 08:00:00,1658707200000.0,0.512,0.5154,0.4741,0.4752,200850290.9,1658793599999.0,98894494.41509,218306.0,95559514.8,47037959.54568,0.0,49.795081967213136,67.6912568306011,0.004507316055586796,-0.001412269085586893,0.005919585141173689,48.85901782470573,0,1,0.4872129380219914,0.48209676756125297,0.04129999999999995,-1,1,-1,-0.015782828282828287,-519074264.63999915,-562786236.6989261,1,1,0,0,46.34163301235053,1,1,1,1,1,1,0
2022-07-26 08:00:00,1658793600000.0,0.4752,0.4774,0.451,0.4677,213068947.5,1658879999999.0,98785176.07476,205216.0,105230372.3,48782847.12062,0.0,44.672131147541,56.46630236794172,0.0028046724767133435,-0.0005688807731268457,0.003373553249840189,47.38187446495383,0,1,0.483665131108902,0.48116794384762374,0.02639999999999998,-1,1,-1,0.09279452640581565,-732143212.1399992,-578915478.4076073,1,1,0,0,45.79401778696341,1,1,1,1,1,0,-1
2022-07-27 08:00:00,1658880000000.0,0.4678,0.5122,0.4588,0.5111,290166822.0,1658966399999.0,140072070.82494,311114.0,145531330.4,70250655.26181,0.0,71.45026575550496,55.30582629008635,0.004900838647377004,0.0005250631109739242,0.00437577553640308,55.723720727244675,1,0,0.48865328908910166,0.48309904424455125,0.0534,1,1,-1,0.003717472118959231,-441976390.13999915,-565873656.1227425,1,0,0,0,49.37142816576053,1,1,1,1,1,1,0
2022-07-28 08:00:00,1658966400000.0,0.5112,0.5242,0.4885,0.513,306444781.5,1659052799999.0,155541635.45628,319326.0,158061234.1,80279722.08436,0.0,69.51323654995734,61.87854448433442,0.006638851018724579,0.001747820692524055,0.004891030326200523,56.05220340286864,1,0,0.49307996380017405,0.48502813816425766,0.03570000000000001,1,1,-1,0.017153996101364477,-135531608.63999915,-524888686.8382015,1,0,0,0,49.52213288455337,1,1,0,1,1,1,0
2022-07-29 08:00:00,1659052800000.0,0.5131,0.5454,0.5064,0.5218,320668702.7,1659139199999.0,168837048.55654,391235.0,159917532.6,84254329.33299,0.0,77.02818104184463,72.6638944491023,0.008626879503185192,0.0031236324546562826,0.005503247048528909,57.62043987766028,1,0,0.4983017885637787,0.4874005163472088,0.039000000000000035,1,1,-1,0.008623993867381996,185137094.06000084,-457267165.41282576,1,0,0,0,50.231152529122426,1,1,0,1,1,1,0
2022-07-30 08:00:00,1659139200000.0,0.5219,0.556,0.509,0.5263,271896568.2,1659225599999.0,144247588.63467,306837.0,134850826.4,71527708.54543,0.0,73.92449517120278,73.48863758766824,0.010445114019464241,0.0045879287676178744,0.005857185251846367,58.437198601436144,1,0,0.5033923724612734,0.48991016045384056,0.04700000000000004,1,1,-1,-0.019380581417442477,457033662.2600008,-370190874.5771597,1,0,0,0,50.5978210758061,1,1,0,1,1,1,0
2022-07-31 08:00:00,1659225600000.0,0.5263,0.5443,0.5125,0.5161,174783511.5,1659311999999.0,92491106.76508,199465.0,84730072.6,44850023.99632,0.0,63.82592928377151,71.59286849893962,0.010936948879575026,0.005857732790009305,0.00507921608956572,55.81156639962557,1,0,0.5057028501955874,0.49159982752133474,0.03180000000000005,1,1,-1,-0.00716915326487122,282250150.7600008,-308053620.1661024,1,0,0,0,49.739508141745205,1,1,1,1,1,1,0
2022-08-01 08:00:00,1659312000000.0,0.5161,0.5262,0.5007,0.5124,158798003.7,1659398399999.0,81478272.91282,174209.0,78886167.1,40475859.21777,0.0,58.47619047619042,65.40887164372155,0.010902495292715031,0.006866685290550451,0.00403581000216458,54.84885023134949,1,1,0.5069205137963896,0.49294177413286155,0.025499999999999967,1,1,-1,-0.03142076502732227,123452147.06000084,-266957824.49205488,1,0,0,0,49.42523693482229,1,1,1,1,1,1,0
2022-08-02 08:00:00,1659398400000.0,0.5125,0.5155,0.4886,0.4963,182796003.4,1659484799999.0,91142608.34405,214245.0,88201727.3,43995253.47446,0.0,43.14285714285713,55.148325634273,0.009466926296825218,0.007386733491805404,0.0020801928050198136,50.746882347323314,1,1,0.5049895112879551,0.4931584338662253,0.02689999999999998,-1,1,-1,0.008462623413257875,-59343856.33999917,-247185061.9989612,1,1,0,0,48.05986722256106,1,1,1,1,1,1,0
2022-08-03 08:00:00,1659484800000.0,0.4963,0.5167,0.489,0.5005,124963960.7,1659571199999.0,63277801.14024,157109.0,62027852.3,31413343.65634,0.0,47.14285714285707,49.58730158730152,0.008569350288115785,0.0076232568510674805,0.0009460934370483041,51.760411899592945,1,1,0.5041732365083269,0.4936320832942108,0.027700000000000058,-1,1,-1,-0.001598401598401522,65620104.360000834,-217394088.83760133,1,0,0,0,48.443792161710526,1,1,1,1,1,1,0
2022-08-04 08:00:00,1659571200000.0,0.5006,0.5112,0.4934,0.4997,102892954.2,1659657599999.0,51580016.92275,135059.0,50221676.4,25175425.7759,0.0,46.38095238095234,45.55555555555549,0.007704647144105625,0.00763953490967511,6.511223443051491e-05,51.542843187172224,1,1,0.5033599207795402,0.49402356179135853,0.017799999999999983,-1,1,-1,0.03542125275165109,-37272849.83999917,-200239682.55159843,1,0,0,0,48.37341509634083,1,1,1,1,1,1,0
2022-08-05 08:00:00,1659657600000.0,0.4998,0.5193,0.4993,0.5174,112189883.6,1659743999999.0,57290535.29879,134823.0,56838071.1,29030033.83907,0.0,63.23809523809517,52.25396825396817,0.008351336736187598,0.007781895274977608,0.0005694414612099899,55.95419072957457,1,0,0.5059126624559874,0.4955317190951419,0.019999999999999962,1,1,-1,-0.011982991882489302,74917033.76000082,-174034277.4433448,1,0,0,0,50.03300199482371,1,1,1,1,1,1,0
2022-08-06 08:00:00,1659744000000.0,0.5174,0.5234,0.51,0.5112,78090180.3,1659830399999.0,40367066.54263,89111.0,39737228.8,20547752.85072,0.0,57.33333333333329,55.65079365079358,0.008268243547805254,0.007879164929543138,0.00038907861826211615,54.09644952173612,1,1,0.5068739965548987,0.4965425759277134,0.013399999999999967,1,1,-1,0.032081377151799595,-3173146.539999172,-157761786.78874236,1,0,0,0,49.45753826248621,1,1,1,1,1,1,0
2022-08-07 08:00:00,1659830400000.0,0.5114,0.5385,0.5063,0.5276,111026235.8,1659916799999.0,58035923.63015,129702.0,57614498.3,30122019.71698,0.0,72.95238095238088,64.50793650793644,0.009417179157502287,0.008186767775134968,0.001230411382367319,58.062781487952925,1,0,0.5106423608176444,0.4985462807065706,0.032200000000000006,1,1,-1,0.01800606520090997,107853089.26000082,-132465129.11795472,1,0,0,0,50.99805806632046,1,1,0,1,1,1,0
2022-08-08 08:00:00,1659916800000.0,0.5276,0.5496,0.523,0.5371,161524833.4,1660003199999.0,86914353.50489,180884.0,80069947.0,43084599.93814,0.0,81.99999999999999,70.7619047619047,0.010967858861310464,0.008742985992370066,0.002224872868940398,60.2076787591992,1,0,0.5154528406689818,0.5010336174351789,0.026599999999999957,1,1,-1,-0.04505678644572708,269377922.6600008,-94194358.4370106,1,0,0,0,51.87605363727266,1,0,0,1,1,1,0
2022-08-09 08:00:00,1660003200000.0,0.5371,0.5374,0.5057,0.5129,143030490.2,1660089599999.0,74616854.75601,153935.0,66057381.1,34452649.02127,0.0,55.65843621399177,70.20360572212418,0.010127304682113869,0.009019849730318828,0.0011074549517950411,52.79947494577272,1,1,0.514988687820076,0.5017991905038771,0.03169999999999995,-1,1,-1,0.04776759602261649,126347432.46000081,-73190376.44234657,1,0,0,0,49.5395662893203,1,1,1,1,1,1,0
2022-08-10 08:00:00,1660089600000.0,0.5128,0.5389,0.502,0.5374,168972340.2,1660175999999.0,88680355.87196,192209.0,87371324.8,45888264.23763,0.0,72.44444444444437,70.03429355281203,0.011307755912861595,0.00947743096682738,0.001830324946034214,58.38253232107398,1,0,0.5190634718527894,0.5040960169229819,0.036900000000000044,1,1,-1,-0.01321176032750282,295319772.6600008,-38094168.879561864,1,0,0,0,51.81017854567566,1,0,0,1,1,1,0
2022-08-11 08:00:00,1660176000000.0,0.5374,0.5476,0.5286,0.5303,155468308.4,1660262399999.0,83894273.25094,175859.0,77485038.8,41818326.57108,0.0,61.86943620178037,63.324105620072146,0.011537365784098585,0.009889417930281622,0.0016479478538169636,56.30407072686549,1,0,0.5211064769704641,0.505786596476338,0.019000000000000017,1,1,-1,0.018668678106732006,139851464.2600008,-21146964.46238633,1,0,0,0,51.12132514749911,1,0,0,1,1,1,0
2022-08-12 08:00:00,1660262400000.0,0.5302,0.542,0.5205,0.5402,106913181.8,1660348799999.0,56798284.45327,120804.0,52287298.9,27790188.69345,0.0,76.55786350148365,70.29058138256944,0.01237552319564783,0.010386638983354863,0.0019888842122929677,58.52147029373271,1,0,0.5245780266121979,0.5080068160585097,0.021500000000000075,1,1,-1,0.03535727508330244,246764646.06000078,4368428.733697457,1,0,0,0,52.040096202068796,1,0,0,1,1,1,0
2022-08-13 08:00:00,1660348800000.0,0.5403,0.5677,0.5378,0.5593,193063122.5,1660435199999.0,107428365.93251,235604.0,100409214.4,55859049.67659,0.0,89.38053097345137,75.93594355890512,0.01441481435061498,0.011192274056806886,0.0032225402938080936,62.47764879544966,1,0,0.5308911126827073,0.5113160537321543,0.029900000000000038,1,1,-1,0.01823708206686936,439827768.5600008,45840749.3385083,1,0,0,0,53.77241454154623,1,0,0,1,1,1,0
2022-08-14 08:00:00,1660435200000.0,0.5592,0.5948,0.5567,0.5695,236011611.2,1660521599999.0,136834261.4816,286026.0,115086144.6,66762351.44327,0.0,76.17702448210925,80.70513965234808,0.016661953411052366,0.012286209927655983,0.004375743483396383,64.42884941883548,1,0,0.5379109103767605,0.5150698567171766,0.03810000000000002,1,1,-1,-0.034416154521510034,675839379.7600007,105840622.20904326,1,0,0,0,54.67582793138501,1,0,0,1,1,1,0
2022-08-15 08:00:00,1660521600000.0,0.5695,0.5824,0.5427,0.5499,190761668.9,1660607999999.0,106781679.52693,216862.0,87630699.7,49090470.04506,0.0,57.7212806026366,74.42627868606571,0.01666911987252262,0.01316279191662931,0.003506327955893309,58.169257967974275,1,0,0.5400907448537131,0.5173169627354234,0.03970000000000007,1,1,-1,0.012911438443353296,485077710.8600007,141958441.97668192,1,0,0,0,52.633416587496,1,0,0,1,1,1,0
2022-08-16 08:00:00,1660608000000.0,0.5499,0.5704,0.5475,0.557,146450653.2,1660694399999.0,81971962.43651,177475.0,71235964.0,39886623.42254,0.0,64.2722117202269,66.05683893499089,0.017051154907890775,0.013940464514881606,0.0031106903930091696,59.696796388407776,1,0,0.5431651548803107,0.5198771586879768,0.02290000000000003,1,1,-1,-0.03339317773788164,631528364.0600007,188584150.94516632,1,0,0,0,53.286595391816235,1,0,0,1,1,1,0
2022-08-17 08:00:00,1660694400000.0,0.5569,0.5834,0.5304,0.5384,234245028.0,1660780799999.0,129841944.08433,276728.0,115582402.6,64164043.92891,0.0,44.37869822485206,55.4573968492385,0.015672394267134848,0.014286850465332254,0.0013855438018025943,54.121061003286805,1,1,0.5422987630838906,0.5210721807081073,0.05300000000000005,-1,1,-1,-0.049219910846953874,397283336.06000066,208460264.62451226,1,0,0,0,51.36900343845877,1,0,1,1,1,1,0
2022-08-18 08:00:00,1660780800000.0,0.5384,0.5441,0.5075,0.5119,132313932.3,1660867199999.0,70289325.27204,152702.0,63981794.5,33994274.23026,0.0,13.193717277486916,40.614875740855275,0.012299605796261881,0.01388940153151818,-0.0015897957352562983,47.33727695778206,0,1,0.5367717152504559,0.520480427114036,0.03660000000000008,-1,1,1,-0.12092205508888454,264969403.76000065,213842087.5980655,1,1,0,0,48.78440766014454,1,1,1,1,1,1,0
2022-08-19 08:00:00,1660867200000.0,0.5119,0.5121,0.4461,0.45,328230521.1,1660953599999.0,155307737.89319,321047.0,161500954.4,76412557.16907,0.0,2.6227303295225384,20.065048610620487,0.0045790495208341,0.012027331129381364,-0.007448281608547264,35.98949617441131,0,1,0.520995039750373,0.5159333027840982,0.066,-1,1,1,0.001777777777777656,-63261117.33999938,187451305.2936275,0,1,0,0,43.50141412343506,1,1,1,1,0,0,-1
2022-08-20 08:00:00,1660953600000.0,0.4499,0.4632,0.4347,0.4508,211122393.3,1661039999999.0,95611356.93429,187026.0,105701528.5,47870274.58215,0.0,10.056214865708933,8.624220824239444,-0.0014581845926302517,0.009330227984979041,-0.010788412577609293,36.20235728273885,0,1,0.5082323052503052,0.5117311542173822,0.028500000000000025,-1,-1,1,0.026175687666371017,147861275.96000063,183680826.1954918,0,1,0,1,43.583006345368226,1,1,1,1,0,0,0
2022-08-21 08:00:00,1661040000000.0,0.4508,0.4726,0.4468,0.4626,169047210.7,1661126399999.0,77737680.83962,148360.0,85819511.4,39463875.50307,0.0,17.426608369768914,10.035184521666777,-0.005230283290157622,0.006418125729951709,-0.011648409020109331,39.40324993754412,0,1,0.4999355224775224,0.5085614023323899,0.025800000000000045,-1,-1,1,-0.0023778642455685173,316908486.6600006,196369175.1581952,0,1,0,0,44.79806691586558,1,1,1,1,0,0,1
